2024-04-02 08:43:42.246 [main] INFO  com.ocan.app.AppVersionApplication:55 - Starting AppVersionApplication on LAPTOP-MI1O0NSR with PID 22712 (D:\User\IdeaProjects\app-version\target\classes started by frozen in D:\User\IdeaProjects\app-version)
2024-04-02 11:27:08.810 [http-nio-49040-exec-4] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/edit
2024-04-02 11:27:08.810 [http-nio-49040-exec-4] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 11:27:08.810 [http-nio-49040-exec-4] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MzMwNzgsImlkIjo2Nn0.mhoyYSUzOi77L9tFivwSmmKmU5U7-jrczQ-xVdMLfw9Usuu7FR2IqgOyM8SHe2mpRnMgXkSTGoGFfUwpXY6pdQ
2024-04-02 11:27:08.958 [http-nio-49040-exec-5] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 11:27:08.958 [http-nio-49040-exec-5] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 11:27:15.374 [http-nio-49040-exec-6] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/getByReleaseTime
2024-04-02 11:27:15.374 [http-nio-49040-exec-6] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 11:27:15.375 [http-nio-49040-exec-6] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MzMwNzgsImlkIjo2Nn0.mhoyYSUzOi77L9tFivwSmmKmU5U7-jrczQ-xVdMLfw9Usuu7FR2IqgOyM8SHe2mpRnMgXkSTGoGFfUwpXY6pdQ
2024-04-02 11:27:33.413 [http-nio-49040-exec-7] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appUpdate/upload
2024-04-02 11:27:33.413 [http-nio-49040-exec-7] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 11:27:38.329 [http-nio-49040-exec-8] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/edit
2024-04-02 11:27:38.329 [http-nio-49040-exec-8] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 11:27:38.329 [http-nio-49040-exec-8] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MzMwNzgsImlkIjo2Nn0.mhoyYSUzOi77L9tFivwSmmKmU5U7-jrczQ-xVdMLfw9Usuu7FR2IqgOyM8SHe2mpRnMgXkSTGoGFfUwpXY6pdQ
2024-04-02 11:27:38.436 [http-nio-49040-exec-9] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 11:27:38.436 [http-nio-49040-exec-9] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 11:28:02.248 [http-nio-49040-exec-1] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/getByReleaseTime
2024-04-02 11:28:02.248 [http-nio-49040-exec-1] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 11:28:02.248 [http-nio-49040-exec-1] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MzMwNzgsImlkIjo2Nn0.mhoyYSUzOi77L9tFivwSmmKmU5U7-jrczQ-xVdMLfw9Usuu7FR2IqgOyM8SHe2mpRnMgXkSTGoGFfUwpXY6pdQ
2024-04-02 11:28:27.408 [http-nio-49040-exec-10] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/edit
2024-04-02 11:28:27.408 [http-nio-49040-exec-10] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 11:28:27.408 [http-nio-49040-exec-10] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MzMwNzgsImlkIjo2Nn0.mhoyYSUzOi77L9tFivwSmmKmU5U7-jrczQ-xVdMLfw9Usuu7FR2IqgOyM8SHe2mpRnMgXkSTGoGFfUwpXY6pdQ
2024-04-02 11:28:27.528 [http-nio-49040-exec-2] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 11:28:27.529 [http-nio-49040-exec-2] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 12:18:37.123 [http-nio-49040-exec-3] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 12:18:37.123 [http-nio-49040-exec-3] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 12:18:47.182 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool:787 - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=43m30s495ms253µs700ns).
2024-04-02 12:30:31.883 [HikariPool-1 housekeeper] WARN  com.zaxxer.hikari.pool.HikariPool:787 - HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=7m14s599ms369µs700ns).
2024-04-02 12:39:39.645 [http-nio-49040-exec-4] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 12:39:39.645 [http-nio-49040-exec-4] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 12:49:03.062 [http-nio-49040-exec-5] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 12:49:03.063 [http-nio-49040-exec-5] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 12:56:54.232 [http-nio-49040-exec-6] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/getByReleaseTime
2024-04-02 12:56:54.233 [http-nio-49040-exec-6] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 12:56:54.233 [http-nio-49040-exec-6] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MzMwNzgsImlkIjo2Nn0.mhoyYSUzOi77L9tFivwSmmKmU5U7-jrczQ-xVdMLfw9Usuu7FR2IqgOyM8SHe2mpRnMgXkSTGoGFfUwpXY6pdQ
2024-04-02 12:56:58.143 [http-nio-49040-exec-7] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/edit
2024-04-02 12:56:58.144 [http-nio-49040-exec-7] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 12:56:58.145 [http-nio-49040-exec-7] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MzMwNzgsImlkIjo2Nn0.mhoyYSUzOi77L9tFivwSmmKmU5U7-jrczQ-xVdMLfw9Usuu7FR2IqgOyM8SHe2mpRnMgXkSTGoGFfUwpXY6pdQ
2024-04-02 12:56:58.285 [http-nio-49040-exec-8] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 12:56:58.285 [http-nio-49040-exec-8] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 12:57:00.214 [http-nio-49040-exec-9] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/getByReleaseTime
2024-04-02 12:57:00.214 [http-nio-49040-exec-9] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 12:57:00.214 [http-nio-49040-exec-9] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MzMwNzgsImlkIjo2Nn0.mhoyYSUzOi77L9tFivwSmmKmU5U7-jrczQ-xVdMLfw9Usuu7FR2IqgOyM8SHe2mpRnMgXkSTGoGFfUwpXY6pdQ
2024-04-02 12:57:06.522 [http-nio-49040-exec-1] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 12:57:06.522 [http-nio-49040-exec-1] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 12:57:08.410 [http-nio-49040-exec-10] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/getByReleaseTime
2024-04-02 12:57:08.411 [http-nio-49040-exec-10] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 12:57:08.411 [http-nio-49040-exec-10] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MzMwNzgsImlkIjo2Nn0.mhoyYSUzOi77L9tFivwSmmKmU5U7-jrczQ-xVdMLfw9Usuu7FR2IqgOyM8SHe2mpRnMgXkSTGoGFfUwpXY6pdQ
2024-04-02 12:57:12.911 [http-nio-49040-exec-2] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/addNewVersion
2024-04-02 12:57:12.911 [http-nio-49040-exec-2] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 12:57:12.911 [http-nio-49040-exec-2] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MzMwNzgsImlkIjo2Nn0.mhoyYSUzOi77L9tFivwSmmKmU5U7-jrczQ-xVdMLfw9Usuu7FR2IqgOyM8SHe2mpRnMgXkSTGoGFfUwpXY6pdQ
2024-04-02 12:57:13.047 [http-nio-49040-exec-3] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 12:57:13.047 [http-nio-49040-exec-3] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 12:57:25.812 [http-nio-49040-exec-4] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/delete
2024-04-02 12:57:25.812 [http-nio-49040-exec-4] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 12:57:25.812 [http-nio-49040-exec-4] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MzMwNzgsImlkIjo2Nn0.mhoyYSUzOi77L9tFivwSmmKmU5U7-jrczQ-xVdMLfw9Usuu7FR2IqgOyM8SHe2mpRnMgXkSTGoGFfUwpXY6pdQ
2024-04-02 12:57:25.884 [http-nio-49040-exec-5] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 12:57:25.894 [http-nio-49040-exec-5] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 12:57:27.256 [http-nio-49040-exec-6] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/getByReleaseTime
2024-04-02 12:57:27.257 [http-nio-49040-exec-6] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 12:57:27.257 [http-nio-49040-exec-6] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MzMwNzgsImlkIjo2Nn0.mhoyYSUzOi77L9tFivwSmmKmU5U7-jrczQ-xVdMLfw9Usuu7FR2IqgOyM8SHe2mpRnMgXkSTGoGFfUwpXY6pdQ
2024-04-02 12:57:46.160 [http-nio-49040-exec-7] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/addNewVersion
2024-04-02 12:57:46.160 [http-nio-49040-exec-7] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 12:57:46.160 [http-nio-49040-exec-7] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MzMwNzgsImlkIjo2Nn0.mhoyYSUzOi77L9tFivwSmmKmU5U7-jrczQ-xVdMLfw9Usuu7FR2IqgOyM8SHe2mpRnMgXkSTGoGFfUwpXY6pdQ
2024-04-02 12:57:46.308 [http-nio-49040-exec-8] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 12:57:46.308 [http-nio-49040-exec-8] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 13:00:40.587 [SpringContextShutdownHook] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor:208 - Shutting down ExecutorService 'applicationTaskExecutor'
2024-04-02 13:00:40.588 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource:350 - HikariPool-1 - Shutdown initiated...
2024-04-02 13:00:40.593 [SpringContextShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource:352 - HikariPool-1 - Shutdown completed.
2024-04-02 13:00:51.986 [main] INFO  com.ocan.app.AppVersionApplication:55 - Starting AppVersionApplication on LAPTOP-MI1O0NSR with PID 20980 (D:\User\IdeaProjects\app-version\target\classes started by frozen in D:\User\IdeaProjects\app-version)
2024-04-02 13:00:51.988 [main] INFO  com.ocan.app.AppVersionApplication:655 - The following profiles are active: dev
2024-04-02 13:00:52.568 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer:92 - Tomcat initialized with port(s): 49040 (http)
2024-04-02 13:00:52.573 [main] INFO  org.apache.coyote.http11.Http11NioProtocol:173 - Initializing ProtocolHandler ["http-nio-49040"]
2024-04-02 13:00:52.573 [main] INFO  org.apache.catalina.core.StandardService:173 - Starting service [Tomcat]
2024-04-02 13:00:52.573 [main] INFO  org.apache.catalina.core.StandardEngine:173 - Starting Servlet engine: [Apache Tomcat/9.0.27]
2024-04-02 13:00:52.612 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/appserver]:173 - Initializing Spring embedded WebApplicationContext
2024-04-02 13:00:52.612 [main] INFO  org.springframework.web.context.ContextLoader:284 - Root WebApplicationContext: initialization completed in 601 ms
2024-04-02 13:00:53.174 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor:171 - Initializing ExecutorService 'applicationTaskExecutor'
2024-04-02 13:00:53.281 [main] INFO  org.apache.coyote.http11.Http11NioProtocol:173 - Starting ProtocolHandler ["http-nio-49040"]
2024-04-02 13:00:53.296 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer:204 - Tomcat started on port(s): 49040 (http) with context path '/appserver'
2024-04-02 13:00:53.296 [main] INFO  com.ocan.app.AppVersionApplication:61 - Started AppVersionApplication in 1.639 seconds (JVM running for 2.211)
2024-04-02 13:00:55.109 [http-nio-49040-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/appserver]:173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-04-02 13:00:55.109 [http-nio-49040-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet:525 - Initializing Servlet 'dispatcherServlet'
2024-04-02 13:00:55.113 [http-nio-49040-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet:547 - Completed initialization in 4 ms
2024-04-02 13:00:55.116 [http-nio-49040-exec-1] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/getByReleaseTime
2024-04-02 13:00:55.116 [http-nio-49040-exec-1] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 13:00:55.116 [http-nio-49040-exec-1] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MzMwNzgsImlkIjo2Nn0.mhoyYSUzOi77L9tFivwSmmKmU5U7-jrczQ-xVdMLfw9Usuu7FR2IqgOyM8SHe2mpRnMgXkSTGoGFfUwpXY6pdQ
2024-04-02 13:00:55.505 [http-nio-49040-exec-1] INFO  com.zaxxer.hikari.HikariDataSource:110 - HikariPool-1 - Starting...
2024-04-02 13:00:55.675 [http-nio-49040-exec-1] INFO  com.zaxxer.hikari.HikariDataSource:123 - HikariPool-1 - Start completed.
2024-04-02 13:00:56.439 [http-nio-49040-exec-4] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/getByReleaseTime
2024-04-02 13:00:56.440 [http-nio-49040-exec-4] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 13:00:56.440 [http-nio-49040-exec-4] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjUyMDYsImlkIjo2NH0.eH6iEPEKDCWTKn-jxPEtuR8O_fs9oPcHkFKAgRLPNjDwmV9YRaW1cf5Kj7rqnw4Ig1lBK2uzgoqteC877rgKNA
2024-04-02 13:00:57.530 [http-nio-49040-exec-10] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 13:00:57.530 [http-nio-49040-exec-10] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 13:00:59.211 [http-nio-49040-exec-5] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/getByReleaseTime
2024-04-02 13:00:59.211 [http-nio-49040-exec-5] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 13:00:59.211 [http-nio-49040-exec-5] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjUyMDYsImlkIjo2NH0.eH6iEPEKDCWTKn-jxPEtuR8O_fs9oPcHkFKAgRLPNjDwmV9YRaW1cf5Kj7rqnw4Ig1lBK2uzgoqteC877rgKNA
2024-04-02 13:01:00.338 [http-nio-49040-exec-3] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/getByReleaseTime
2024-04-02 13:01:00.338 [http-nio-49040-exec-3] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 13:01:00.338 [http-nio-49040-exec-3] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjUyMDYsImlkIjo2NH0.eH6iEPEKDCWTKn-jxPEtuR8O_fs9oPcHkFKAgRLPNjDwmV9YRaW1cf5Kj7rqnw4Ig1lBK2uzgoqteC877rgKNA
2024-04-02 13:02:32.639 [http-nio-49040-exec-7] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/getByReleaseTime
2024-04-02 13:02:32.639 [http-nio-49040-exec-7] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 13:02:32.640 [http-nio-49040-exec-7] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjUyMDYsImlkIjo2NH0.eH6iEPEKDCWTKn-jxPEtuR8O_fs9oPcHkFKAgRLPNjDwmV9YRaW1cf5Kj7rqnw4Ig1lBK2uzgoqteC877rgKNA
2024-04-02 13:02:34.242 [http-nio-49040-exec-8] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/addNewVersion
2024-04-02 13:02:34.243 [http-nio-49040-exec-8] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 13:02:34.243 [http-nio-49040-exec-8] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjUyMDYsImlkIjo2NH0.eH6iEPEKDCWTKn-jxPEtuR8O_fs9oPcHkFKAgRLPNjDwmV9YRaW1cf5Kj7rqnw4Ig1lBK2uzgoqteC877rgKNA
2024-04-02 13:02:42.046 [http-nio-49040-exec-9] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/addNewVersion
2024-04-02 13:02:42.047 [http-nio-49040-exec-9] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 13:02:42.047 [http-nio-49040-exec-9] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjUyMDYsImlkIjo2NH0.eH6iEPEKDCWTKn-jxPEtuR8O_fs9oPcHkFKAgRLPNjDwmV9YRaW1cf5Kj7rqnw4Ig1lBK2uzgoqteC877rgKNA
2024-04-02 13:02:51.358 [http-nio-49040-exec-2] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 13:02:51.359 [http-nio-49040-exec-2] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 13:02:54.071 [http-nio-49040-exec-6] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/getByReleaseTime
2024-04-02 13:02:54.071 [http-nio-49040-exec-6] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 13:02:54.072 [http-nio-49040-exec-6] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjUyMDYsImlkIjo2NH0.eH6iEPEKDCWTKn-jxPEtuR8O_fs9oPcHkFKAgRLPNjDwmV9YRaW1cf5Kj7rqnw4Ig1lBK2uzgoqteC877rgKNA
2024-04-02 13:02:58.484 [http-nio-49040-exec-1] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/getByReleaseTime
2024-04-02 13:02:58.484 [http-nio-49040-exec-1] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 13:02:58.484 [http-nio-49040-exec-1] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjUyMDYsImlkIjo2NH0.eH6iEPEKDCWTKn-jxPEtuR8O_fs9oPcHkFKAgRLPNjDwmV9YRaW1cf5Kj7rqnw4Ig1lBK2uzgoqteC877rgKNA
2024-04-02 13:03:02.808 [http-nio-49040-exec-4] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 13:03:02.808 [http-nio-49040-exec-4] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 13:03:03.933 [http-nio-49040-exec-10] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 13:03:03.934 [http-nio-49040-exec-10] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 13:03:06.669 [http-nio-49040-exec-5] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/getByReleaseTime
2024-04-02 13:03:06.670 [http-nio-49040-exec-5] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 13:03:06.670 [http-nio-49040-exec-5] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjUyMDYsImlkIjo2NH0.eH6iEPEKDCWTKn-jxPEtuR8O_fs9oPcHkFKAgRLPNjDwmV9YRaW1cf5Kj7rqnw4Ig1lBK2uzgoqteC877rgKNA
2024-04-02 13:03:09.188 [http-nio-49040-exec-3] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/getByReleaseTime
2024-04-02 13:03:09.188 [http-nio-49040-exec-3] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 13:03:09.189 [http-nio-49040-exec-3] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjUyMDYsImlkIjo2NH0.eH6iEPEKDCWTKn-jxPEtuR8O_fs9oPcHkFKAgRLPNjDwmV9YRaW1cf5Kj7rqnw4Ig1lBK2uzgoqteC877rgKNA
2024-04-02 13:03:20.878 [http-nio-49040-exec-7] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 13:03:20.878 [http-nio-49040-exec-7] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 13:03:22.503 [http-nio-49040-exec-8] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 13:03:22.503 [http-nio-49040-exec-8] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 13:04:15.542 [http-nio-49040-exec-9] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 13:04:15.543 [http-nio-49040-exec-9] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 13:04:19.762 [http-nio-49040-exec-2] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 13:04:19.763 [http-nio-49040-exec-2] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 13:04:25.204 [http-nio-49040-exec-6] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/getByReleaseTime
2024-04-02 13:04:25.204 [http-nio-49040-exec-6] INFO  com.ocan.app.filter.AuthorizeFilter:64 - 该路径被拦截
2024-04-02 13:04:25.204 [http-nio-49040-exec-6] INFO  com.ocan.app.filter.AuthorizeFilter:67 - token:eyJhbGciOiJIUzUxMiJ9.eyJleHAiOjE3MTI2MjUyMDYsImlkIjo2NH0.eH6iEPEKDCWTKn-jxPEtuR8O_fs9oPcHkFKAgRLPNjDwmV9YRaW1cf5Kj7rqnw4Ig1lBK2uzgoqteC877rgKNA
2024-04-02 13:04:39.431 [http-nio-49040-exec-1] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/list
2024-04-02 13:04:39.431 [http-nio-49040-exec-1] INFO  com.ocan.app.filter.AuthorizeFilter:56 - 不需要拦截的路径，直接放行
2024-04-02 13:04:40.489 [http-nio-49040-exec-4] INFO  com.ocan.app.filter.AuthorizeFilter:52 - 拦截到请求，路径是:/appserver/appVersion/getByReleaseTime
